0.0035971223021582736,0.06534067411083555
0.007194244604316547,0.06186414392059558
0.01079136690647482,0.0585233147229115
0.014388489208633094,0.05597472084367239
0.017985611510791366,0.05323097601323412
0.02158273381294964,0.05158834780810584
0.02877697841726619,0.05069789081885856
0.03237410071942446,0.048786445409429335
0.03597122302158273,0.046342535153019115
0.039568345323741004,0.04482914598842025
0.04316546762589928,0.043411393713813085
0.050359712230215826,0.04339588502894942
0.06474820143884892,0.042701871381306766
0.0683453237410072,0.04074777708850286
0.07553956834532374,0.04028251654259729
0.08633093525179857,0.03931193134822164
0.09712230215827339,0.0392964226633582
0.1366906474820144,0.038864764267990126
0.14028776978417265,0.03842405913978497
0.19424460431654678,0.038276726633581504
0.2158273381294964,0.037795957402812386
