Training,Testing
0.5920819490586933,0.548021978021978
0.5843859357696566,0.5481318681318682
0.5890598006644518,0.5543956043956044
0.5942663344407529,0.5543956043956044
0.5934280177187153,0.5433516483516484
0.5810204872646731,0.537032967032967
0.5977392026578072,0.5272527472527473
0.5996860465116278,0.5543956043956044
0.5998521594684383,0.5376923076923077
0.593020487264673,0.5404945054945055
