Training,Testing
0.019767237877626135,0.060002571961336036
0.020812893885059525,0.060002571961336036
0.00785996071404329,0.04425306015783919
0.005529069873146073,0.060002571961336036
0.01390116733340377,0.025349410103444076
0.014616883176981448,0.060002571961336036
0.017166531478564166,0.043772701341316
0.014863501672647293,0.060002571961336036
0.02039815469928724,0.04466956872827821
0.013921097150069653,0.04219662967057388
