Training,Testing
0.010429356948682333,0.016063097754533635
0.007068281018633504,0.015673716285400208
0.008574134877865607,0.014408271928957555
0.007886526680175417,0.012473344768110458
0.00995671783713695,0.015156264665906357
0.008418975063212738,0.02416399837589634
0.009616706969581128,0.021687571556900292
0.010863766308253189,0.02190966230937695
0.006423528592494203,0.013347415286887472
0.006103959673016278,0.017780957726901254
