Training,Testing
0.8789987789987791,0.8452041785375118
0.8808302808302809,0.8471035137701806
0.87997557997558,0.8471035137701806
0.8789987789987791,0.8452041785375118
0.8789987789987791,0.8452041785375118
0.8808302808302809,0.8471035137701806
0.8781440781440781,0.8471035137701806
0.87997557997558,0.8471035137701806
0.87997557997558,0.8471035137701806
0.8722832722832722,0.8471035137701806
