0.01,0.45507002801120444
0.02,0.40326330532212895
0.03,0.36894957983193266
0.04,0.34064425770308115
0.05,0.33959383753501404
0.06,0.3289915966386554
0.07,0.3219047619047619
0.08,0.3231232492997198
0.09,0.3254341736694677
0.1,0.3242857142857142
0.11,0.3218487394957983
0.12,0.3183473389355742
0.13,0.31952380952380954
0.14,0.31124649859943976
0.15,0.312422969187675
0.16,0.3112745098039216
0.17,0.3101120448179271
0.18,0.3113025210084033
0.19,0.312422969187675
0.2,0.3101400560224089
0.21,0.3089495798319327
0.22,0.3088935574229692
0.23,0.30893557422969187
0.24,0.3065826330532213
0.25,0.30778711484593835
0.26,0.307703081232493
0.27,0.3054341736694678
0.28,0.31012605042016805
0.29,0.3100420168067226
0.3,0.3135714285714285
0.31,0.30883753501400557
0.32,0.3125070028011204
0.33,0.31361344537815117
0.34,0.3135994397759103
0.35,0.31358543417366946
0.36,0.31362745098039213
0.37,0.31240896358543413
0.38,0.3159523809523809
0.39,0.3125070028011204
0.4,0.316078431372549
0.41,0.316064425770308
0.42,0.317170868347339
0.43,0.32064425770308125
0.44,0.3194957983193276
0.45,0.31711484593837524
0.46,0.3194817927170869
0.47,0.31592436974789917
0.48,0.3206582633053221
0.49,0.3171008403361345
0.5,0.31957983193277306
0.51,0.3182913165266107
0.52,0.31952380952380943
0.53,0.3230392156862745
0.54,0.32189075630252106
0.55,0.3218487394957983
0.56,0.31949579831932773
0.57,0.3265966386554622
0.58,0.3278011204481792
0.59,0.32768907563025207
0.6,0.33007002801120444
0.61,0.32999999999999996
0.62,0.33233893557422967
0.63,0.33708683473389356
0.64,0.33721288515406156
0.65,0.3372268907563025
0.66,0.33837535014005593
0.67,0.33840336134453775
0.68,0.3407002801120448
0.69,0.34193277310924364
0.7,0.3419187675070028
0.71,0.3442857142857141
0.72,0.3442577030812324
0.73,0.3454481792717087
0.74,0.34544817927170857
0.75,0.34546218487394953
0.76,0.34897759103641446
0.77,0.350126050420168
0.78,0.35014005602240883
0.79,0.3501120448179271
0.8,0.3524509803921567
0.81,0.3536414565826329
0.82,0.35362745098039217
0.83,0.3536694677871147
0.84,0.35365546218487387
0.85,0.35603641456582624
0.86,0.35721288515406147
0.87,0.35721288515406147
0.88,0.35956582633053213
0.89,0.36424369747899144
0.9,0.3654761904761903
0.91,0.36777310924369744
0.92,0.37011204481792714
0.93,0.3713025210084032
0.94,0.3748739495798319
0.95,0.3772408963585433
0.96,0.3807282913165265
0.97,0.38309523809523804
0.98,0.3854901960784314
0.99,0.38901960784313727
