Training,Testing
0.016973465128726405,0.027760730053003214
0.01891858558558013,0.027760730053003214
0.014317353885393945,0.02366780930800152
0.02126854665090224,0.019755234525269807
0.012703643650218699,0.026807799855186103
0.010324012255129177,0.021981384358182227
0.020080549332771733,0.019755234525269807
0.015901305730648317,0.024868226558943336
0.005627620748911278,0.01936954635938431
0.018017665048573814,0.021788302023328383
