Training,Testing
0.009423537209914474,0.030968306545139043
0.005641187513864974,0.03917033867235472
0.009245003270420452,0.030968306545139043
0.005341880341880286,0.030968306545139043
0.01509882691085826,0.017365880753649237
0.009423537209914474,0.030968306545139043
0.009423537209914474,0.030968306545139043
0.005733507634614859,0.03917033867235472
0.008514896942380914,0.05637349484923129
0.00512820512820511,0.030968306545139043
