Training,Testing
0.7793690476190476,0.7746185852981969
0.7734761904761904,0.7746185852981969
0.7793690476190476,0.7746185852981969
0.7793690476190476,0.7746185852981969
0.7734761904761904,0.7746185852981969
0.780595238095238,0.7877947295423023
0.7683214285714285,0.789875173370319
0.7793690476190476,0.7746185852981969
0.7719404761904762,0.7801664355062413
0.7793690476190476,0.7746185852981969
