Training,Testing
0.9084558823529415,0.827931444086204
0.9153060772501773,0.8546580688952996
0.9082986357193482,0.8457491939589343
0.8962925230333099,0.8303919904972001
0.9104912296243798,0.8432038011199728
0.901098511693834,0.850330901069065
0.9046686746987951,0.8143560156117428
0.9143869596031182,0.8642457152553878
0.922585931963147,0.8548277617512302
0.9188983876683205,0.8697607330731376
